region,zone,woreda,school_name,admin_code,geometry,lat,lon
Amhara,Debub Wollo,Tehulederie,kundie,S0304050042,POINT (39.676453 11.283681),11.283681,39.676453
Amhara,Debub Wollo,Tehulederie,Sulula,S0304050012,POINT (39.683384 11.256777),11.256777,39.683384
Amhara,Debub Wollo,Tehulederie,Bededo,S0304050162,POINT (39.685837 11.186305),11.186305,39.685837
Amhara,Debub Wollo,Tehulederie,Dawucha,S0304050232,POINT (39.66672 11.317031),11.317031,39.66672
Amhara,Debub Wollo,Tehulederie,Mesal,S0304050132,POINT (39.6541 11.2383),11.2383,39.6541
Amhara,Debub Wollo,Tehulederie,Muti,S0304050262,POINT (39.7197 11.1799),11.1799,39.7197
Amhara,Debub Wollo,Tehulederie,Sigilen,S0304050282,POINT (39.7017 11.4223),11.4223,39.7017
Amhara,Debub Wollo,Tehulederie,Kulembi,S0304050082,POINT (39.6579 11.2583),11.2583,39.6579
Amhara,Debub Wollo,Tehulederie,tebisa,S0304050572,POINT (39.6573 11.4159),11.4159,39.6573
Amhara,Debub Wollo,Tehulederie,Lomi Amba,S0304050272,POINT (39.6319 11.321),11.321,39.6319
Amhara,Debub Wollo,Tehulederie,Tach Heylie,S0304050072,POINT (39.657 11.384),11.384,39.657
Amhara,Debub Wollo,Tehulederie,Wahelo,S0304050112,POINT (39.6432 11.3001),11.3001,39.6432
Amhara,Debub Wollo,Tehulederie,Slula S. Sec.,S0304050473,POINT (39.746315 11.262527),11.262527,39.746315
Amhara,Dessie City Administration,Dessie Ketema,Boru Silassie,S0313011483,POINT (39.636345 11.238295),11.238295,39.636345
Amhara,Debub Wollo,Tehulederie,korki,S0304050292,POINT (39.6963 11.171392),11.171392,39.6963
Amhara,Dessie City Administration,Dessie Ketema,Legebekie,S0313011862,POINT (39.6408 11.1464),11.1464,39.6408
Amhara,Dessie City Administration,Dessie Ketema,Addis Alem,S0313010072,POINT (39.6427 11.1286),11.1286,39.6427
Amhara,Debub Wollo,Dessie Zuria,Yito,S0304090802,POINT (39.56304 11.090105),11.090105,39.56304
Amhara,Debub Wollo,Dessie Zuria,Wujera,S0304090812,POINT (39.647816 11.057861),11.057861,39.647816
Amhara,Dessie City Administration,Dessie Ketema,Tossa,S0313010052,POINT (39.63061 11.127521),11.127521,39.63061
Amhara,Dessie City Administration,Dessie Ketema,Etegie Menene,S0313010032,POINT (39.633305 11.125253),11.125253,39.633305
Amhara,Dessie City Administration,Dessie Ketema,Tita,S0313010242,POINT (39.66693 11.165806),11.165806,39.66693
Amhara,Dessie City Administration,Dessie Ketema,Robit,S0313010732,POINT (39.642685 11.136823),11.136823,39.642685
Amhara,Dessie City Administration,Dessie Ketema,Gerado,S0313010252,POINT (39.57453 11.098504),11.098504,39.57453
Amhara,Dessie City Administration,Dessie Ketema,Tunjit  Amba,S0313010312,POINT (39.594936 11.092874),11.092874,39.594936
Amhara,Dessie City Administration,Dessie Ketema,Tesfa Nechero,S0313010492,POINT (39.59523400000001 11.102556),11.102556,39.595234
Amhara,Dessie City Administration,Dessie Ketema,Bilen,S0313010932,POINT (39.616936 11.095866),11.095866,39.616936
Amhara,Dessie City Administration,Dessie Ketema,Derek Woyera,S0313010282,POINT (39.63886 11.084925),11.084925,39.63886
Amhara,Dessie City Administration,Dessie Ketema,Tigil Firie,S0313010062,POINT (39.63727 11.124247),11.124247,39.63727
Amhara,Dessie City Administration,Dessie Ketema,Segno Gebeya,S0313010012,POINT (39.629982 11.103461),11.103461,39.629982
Amhara,Dessie City Administration,Dessie Ketema,Nigus Michael,S0313010162,POINT (39.62968 11.109693),11.109693,39.62968
Amhara,Dessie City Administration,Dessie Ketema,Maremiya Bet,S0313010662,POINT (39.641224 11.12695),11.12695,39.641224
Amhara,Dessie City Administration,Dessie Ketema,Boru Silassie,S0313010272,POINT (39.65219 11.221991),11.221991,39.65219
Amhara,Dessie City Administration,Dessie Ketema,Selik Amba,S0313010132,POINT (39.635067 11.109577),11.109577,39.635067
Amhara,Dessie City Administration,Dessie Ketema,Geldeba,S0313011812,POINT (39.614437 11.213073),11.213073,39.614437
Amhara,Dessie City Administration,Dessie Ketema,Kelem Dereba,S0313011882,POINT (39.615578 11.181345),11.181345,39.615578
Amhara,Dessie City Administration,Dessie Ketema,Kurkur,S0313010292,POINT (39.641674 11.176181),11.176181,39.641674
Amhara,Dessie City Administration,Dessie Ketema,Ediget,S0313010512,POINT (39.636143 11.129657),11.129657,39.636143
Amhara,Debub Wollo,Dessie Zuria,Kedejo 031,S0304090032,POINT (39.57548 11.100519),11.100519,39.57548
Amhara,Dessie City Administration,Dessie Ketema,Mereha Tibeb,S0313010092,POINT (39.641613 11.151627),11.151627,39.641613
Amhara,Dessie City Administration,Dessie Ketema,Addis Fana,S0313010082,POINT (39.627792 11.157446),11.157446,39.627792
Amhara,Dessie City Administration,Dessie Ketema,Sefere Selam,S0313010522,POINT (39.63342700000001 11.150579),11.150579,39.633427
Amhara,Dessie City Administration,Dessie Ketema,Dawido,S0313010102,POINT (39.63078 11.141559),11.141559,39.63078
Amhara,Dessie City Administration,Dessie Ketema,Karagutu,S0313010122,POINT (39.64917 11.152395),11.152395,39.64917
Amhara,Dessie City Administration,Dessie Ketema,Metero,S0313010022,POINT (39.633186 11.124228),11.124228,39.633186
Amhara,Debub Wollo,Kutaber,Gita,S0304030082,POINT (39.5973 11.2829),11.2829,39.5973
Amhara,Dessie City Administration,Dessie Ketema,Boru Meda,S0313010262,POINT (39.63612 11.082224),11.082224,39.63612
Amhara,Dessie City Administration,Dessie Ketema,Guba,S0313011852,POINT (39.65016 11.220104),11.220104,39.65016
Amhara,Dessie City Administration,Dessie Ketema,Hotie,S0313010113,POINT (39.63742 11.126164),11.126164,39.63742
Amhara,Dessie City Administration,Dessie Ketema,Tita,S0313012013,POINT (39.67315300000001 11.164733),11.164733,39.673153
Amhara,Dessie City Administration,Dessie Ketema,Nigus Michael,S0313010453,POINT (39.628277 11.111377),11.111377,39.628277
Amhara,Dessie City Administration,Dessie Ketema,Memhir Akalewold,S0313010193,POINT (39.641514 11.141901),11.141901,39.641514
Amhara,Dessie City Administration,Dessie Ketema,Kidame Gebeya,S0313010183,POINT (39.629803 11.136187),11.136187,39.629803
Amhara,Dessie City Administration,Dessie Ketema,Maremiya Bet,S0313012003,POINT (39.63129 11.081252),11.081252,39.63129
Amhara,Dessie City Administration,Dessie Ketema,Gerado,S0313010223,POINT (39.63572 11.08097),11.08097,39.63572
Amhara,Oromiya,Dewa Chefa,Rufisie,S0310010362,POINT (39.7808 10.788),10.788,39.7808
Amhara,Oromiya,Dewa Chefa,Shekla,S0310010062,POINT (39.83809 10.79141),10.79141,39.83809
Amhara,Oromiya,Kemissie ketema,Rapie,S0310060042,POINT (39.87579 10.726827),10.726827,39.87579
Amhara,Oromiya,Kemissie ketema,Kachure,S0310060112,POINT (39.848717 10.71217),10.71217,39.848717
Amhara,Oromiya,Dewa Chefa,Golbo,S0310010562,POINT (39.7328 10.8797),10.8797,39.7328
Amhara,Oromiya,Dewa Chefa,Gobeyou,S0310010052,POINT (39.7306 10.8197),10.8197,39.7306
Amhara,Oromiya,Dewa Chefa,Chireti Wolbata,S0310010152,POINT (39.9156 10.7146),10.7146,39.9156
Amhara,Oromiya,Dewa Chefa,Endodie,S0310010382,POINT (39.7188 10.8489),10.8489,39.7188
Amhara,Oromiya,Dewa Chefa,Gorie,S0310010532,POINT (39.8304 10.8412),10.8412,39.8304
Amhara,Oromiya,Dewa Chefa,Abilosh,S0310010172,POINT (39.821735 10.817287),10.817287,39.821735
Amhara,Oromiya,Dewa Chefa,Mofa,S0310010392,POINT (39.76547 10.753233),10.753233,39.76547
Amhara,Oromiya,Dewa Chefa,Teref,S0310010032,POINT (39.822056 10.817809),10.817809,39.822056
Amhara,Oromiya,Dewa Chefa,Abila,S0310010582,POINT (39.96451 10.628243),10.628243,39.96451
Amhara,Oromiya,Dewa Chefa,Toleha,S0310010442,POINT (39.99019600000001 10.630262),10.630262,39.990196
Amhara,Oromiya,Dewa Chefa,Jerota,S0310010122,POINT (39.94724 10.656439),10.656439,39.94724
Amhara,Oromiya,Dewa Chefa,Gerbi Babile,S0310010022,POINT (39.829453 10.768181),10.768181,39.829453
Amhara,Oromiya,Dewa Chefa,Tulu,S0310010642,POINT (39.797318 10.797368),10.797368,39.797318
Amhara,Oromiya,Dewa Chefa,Wodeyi,S0310010432,POINT (39.822086 10.818051),10.818051,39.822086
Amhara,Oromiya,Dewa Chefa,Belida Koko,S0310010142,POINT (39.76915 10.857352),10.857352,39.76915
Amhara,Oromiya,Dewa Chefa,Derka,S0310010612,POINT (39.8009 10.858947),10.858947,39.8009
Amhara,Oromiya,Dewa Chefa,Doyo,S0310010632,POINT (39.80435 10.861047),10.861047,39.80435
Amhara,Oromiya,Dewa Chefa,Haroye,S0310010242,POINT (39.734276 10.845501),10.845501,39.734276
Amhara,Oromiya,Dewa Chefa,Soka,S0310010212,POINT (39.72384 10.84291),10.84291,39.72384
Amhara,Oromiya,Dewa Chefa,Chancho,S0310010202,POINT (39.702602 10.869559),10.869559,39.702602
Amhara,Oromiya,Dewa Chefa,Dirma,S0310010072,POINT (39.727425 10.869848),10.869848,39.727425
Amhara,Oromiya,Dewa Chefa,Sitir,S0310010452,POINT (39.738445 10.86819),10.86819,39.738445
Amhara,Oromiya,Dewa Chefa,Selama,S0310010112,POINT (39.76835 10.858399),10.858399,39.76835
Amhara,Oromiya,Kemissie ketema,Kemise 02,S0310060022,POINT (39.881718 10.722616),10.722616,39.881718
Amhara,Oromiya,Dewa Chefa,Lafto,S0310010352,POINT (39.7102 10.8242),10.8242,39.7102
Amhara,Oromiya,Dewa Chefa,Reke Tinno,S0310010332,POINT (39.933506 10.774179),10.774179,39.933506
Amhara,Oromiya,Dewa Chefa,Erensa,S0310010502,POINT (39.92923 10.758228),10.758228,39.92923
Amhara,Oromiya,Dewa Chefa,Melko,S0310010302,POINT (39.92781 10.802638),10.802638,39.92781
Amhara,Oromiya,Dewa Chefa,Dindin,S0310010322,POINT (39.875107 10.72848),10.72848,39.875107
Amhara,Oromiya,Dewa Chefa,Ketemo,S0310010162,POINT (39.942936 10.6819935),10.6819935,39.942936
Amhara,Oromiya,Dewa Chefa,Muka Checha,S0310010462,POINT (39.833313 10.811513),10.811513,39.833313
Amhara,Oromiya,Dewa Chefa,Reke,S0310010542,POINT (39.878963 10.703058),10.703058,39.878963
Amhara,Oromiya,Dewa Chefa,Goro,S0310010312,POINT (39.8919 10.816418),10.816418,39.8919
Amhara,Oromiya,Dewa Chefa,Nemofo Shelesh,S0310010412,POINT (39.92293 10.781326),10.781326,39.92293
Amhara,Oromiya,Dewa Chefa,Goro  Dindin,S0310010132,POINT (39.895782 10.756607),10.756607,39.895782
Amhara,Oromiya,Dewa Chefa,Adame Jalelessa,S0310010192,POINT (39.802753 10.843328),10.843328,39.802753
Amhara,Oromiya,Dewa Chefa,Sewer,S0310010482,POINT (39.8005 10.766336),10.766336,39.8005
Amhara,Oromiya,Dewa Chefa,Bilacha,S0310010282,POINT (39.863297 10.768178),10.768178,39.863297
Amhara,Oromiya,Dewa Chefa,Dulatti,S0310010262,POINT (39.92248 10.83428),10.83428,39.92248
Amhara,Oromiya,Dewa Chefa,Gerbi Beteho,S0310010042,POINT (39.801464 10.765618),10.765618,39.801464
Amhara,Oromiya,Dewa Chefa,Meti,S0310010272,POINT (39.876434 10.844702),10.844702,39.876434
Amhara,Oromiya,Dewa Chefa,Gode,S0310010182,POINT (39.8034 10.743364),10.743364,39.8034
Amhara,Oromiya,Dewa Chefa,Serar,S0310010222,POINT (39.799213 10.751701),10.751701,39.799213
Amhara,Oromiya,Dewa Chefa,Kelino,S0310010492,POINT (39.868774 10.80161),10.80161,39.868774
Amhara,Oromiya,Dewa Chefa,Sertie,S0310010102,POINT (39.861374 10.873023),10.873023,39.861374
Amhara,Oromiya,Dewa Chefa,Gedema,S0310010422,POINT (39.776363 10.769455),10.769455,39.776363
Amhara,Oromiya,Dewa Chefa,Haro Gobensa,S0310010092,POINT (39.91914000000001 10.860588),10.860588,39.91914
Amhara,Oromiya,Dewa Chefa,Wolbata,S0310010232,POINT (39.902218 10.875945),10.875945,39.902218
Amhara,Oromiya,Dewa Chefa,Kelo,S0310010572,POINT (39.906918 10.670339),10.670339,39.906918
Amhara,Oromiya,Dewa Chefa,Rufissie,S0310010593,POINT (39.777004 10.77164),10.77164,39.777004
Amhara,Oromiya,Dewa Chefa,Woledi,S0310010403,POINT (39.81499 10.842138),10.842138,39.81499
Oromia,Arsii Lixaa,Nageellee Arsii,Qummudduu,S0401020162,POINT (38.7183 7.44918),7.44918,38.7183
Oromia,Arsii Lixaa,Nageellee Arsii,Xixaa Laaddoo,S0401020382,POINT (38.7209 7.29062),7.29062,38.7209
Oromia,Arsii Lixaa,Nageellee Arsii,Qarsaa Qorkee,S0401020352,POINT (38.6345 7.32782),7.32782,38.6345
Oromia,Arsii Lixaa,Nageellee Arsii,Gaalee,S0401020412,POINT (38.6449 7.50635),7.50635,38.6449
Oromia,Arsii Lixaa,Nageellee Arsii,Calalaqaa,S0401020632,POINT (38.7923 7.294580000000002),7.29458,38.7923
Oromia,Arsii Lixaa,Nageellee Arsii,Doolee,S0401020872,POINT (38.6711 7.524489999999999),7.52449,38.6711
Oromia,Arsii Lixaa,Nageellee Arsii,Godee Sadarkaa1ffaa,S0401020662,POINT (38.8096 7.17109),7.17109,38.8096
Oromia,Arsii Lixaa,Nageellee Arsii,Wincituu,S0401020362,POINT (38.731503 7.324714999999999),7.324715,38.731503
Oromia,Arsii Lixaa,Nageellee Arsii,Reejjii,S0401020852,POINT (38.731747 7.325526700000001),7.3255267,38.731747
Oromia,Arsii Lixaa,Nageellee Arsii,Jeedala,S0401020292,POINT (38.752335 7.335483),7.335483,38.752335
Oromia,Arsii Lixaa,Nageellee Arsii,Gurraattee,S0401020452,POINT (38.751873 7.330585000000001),7.330585,38.751873
Oromia,Arsii Lixaa,Nageellee Arsii,Gambeeltoo,S0401020742,POINT (38.75551 7.3146834),7.3146834,38.75551
Oromia,Arsii Lixaa,Nageellee Arsii,Gondee,S0401020902,POINT (38.75662 7.3141484),7.3141484,38.75662
Oromia,Arsii Lixaa,Nageellee Arsii,Shaallaa Haroreessaa,S0401020642,POINT (38.67185 7.379202),7.379202,38.67185
Oromia,Arsii Lixaa,Nageellee Arsii,QAAWAA ARBAA,S0401020892,POINT (38.67202800000001 7.3839917),7.3839917,38.672028
Oromia,Arsii Lixaa,Nageellee Arsii,Booyyee,S0401020282,POINT (38.720543 7.327935000000001),7.327935,38.720543
Oromia,Arsii Lixaa,Nageellee Arsii,Gubataa        Arjoo,S0401020422,POINT (38.74474 7.318713000000002),7.318713,38.74474
Oromia,Arsii Lixaa,Nageellee Arsii,Mudhii Qaldhoo,S0401020942,POINT (38.690426 7.4309635),7.4309635,38.690426
Oromia,Arsii Lixaa,Nageellee Arsii,Urgoo,S0401020982,POINT (38.690742 7.431543400000002),7.4315434,38.690742
Oromia,Arsii Lixaa,Nageellee Arsii,Qiiqqichaa,S0401020442,POINT (38.639412 7.369742),7.369742,38.639412
Oromia,Arsii Lixaa,Nageellee Arsii,Gaalloo  Garaa,S0401020332,POINT (38.756622 7.313772999999999),7.313773,38.756622
Oromia,Arsii Lixaa,Nageellee Arsii,Mudhii Arjoo,S0401020432,POINT (38.672794 7.4043965),7.4043965,38.672794
Oromia,Arsii Lixaa,Nageellee Arsii,Jiddoo Fiiqqee,S0401020612,POINT (38.65119 7.354213),7.354213,38.65119
Oromia,Arsii Lixaa,Nageellee Arsii,Kootichaa,S0401020172,POINT (38.648014 7.354087),7.354087,38.648014
Oromia,Arsii Lixaa,Nageellee Arsii,Qaraaruu,S0401020522,POINT (38.67733 7.42555),7.42555,38.67733
Oromia,Arsii Lixaa,Nageellee Arsii,Laalessaa,S0401020652,POINT (38.672947 7.4178567),7.4178567,38.672947
Oromia,Arsii Lixaa,Nageellee Arsii,Sayyoo Mojaa,S0401021042,POINT (38.75301 7.3168216),7.3168216,38.75301
Oromia,Arsii Lixaa,Nageellee Arsii,Bonkorree,S0401020772,POINT (38.702877 7.274914999999999),7.274915,38.702877
Oromia,Arsii Lixaa,Nageellee Arsii,BURQAA GUDDINAA,S0401020932,POINT (38.70972 7.263275),7.263275,38.70972
Oromia,Arsii Lixaa,Nageellee Arsii,Awwaaraa,S0401020462,POINT (38.67772 7.365510499999999),7.3655105,38.67772
Oromia,Arsii Lixaa,Nageellee Arsii,Ashookaa,S0401020182,POINT (38.691307 7.2815833),7.2815833,38.691307
Oromia,Arsii Lixaa,Nageellee Arsii,Gorbii Malkaa Buttaa,S0401020682,POINT (38.711124 7.262008),7.262008,38.711124
Oromia,Arsii Lixaa,Nageellee Arsii,Ilaalaa,S0401020672,POINT (38.74795 7.386357),7.386357,38.74795
Oromia,Arsii Lixaa,Nageellee Arsii,Alii,S0401020572,POINT (38.669456 7.431525),7.431525,38.669456
Oromia,Arsii Lixaa,Nageellee Arsii,Aagaa Shawwoo,S0401020922,POINT (38.68802 7.267361599999999),7.2673616,38.68802
Oromia,Arsii Lixaa,Nageellee Arsii,Daakaa Laangannoo,S0401020602,POINT (38.67117 7.580692999999999),7.580693,38.67117
Oromia,Arsii Lixaa,Nageellee Arsii,Daakaa Dalluu Harangamaa,S0401020202,POINT (38.676346 7.510145),7.510145,38.676346
Oromia,Arsii Lixaa,Nageellee Arsii,Lakoolee Lagaa,S0401020832,POINT (38.67739 7.4751573),7.4751573,38.67739
Oromia,Arsii Lixaa,Nageellee Arsii,Katoolliki Adaabaa Qaloo,S0401020862,POINT (38.670467 7.5237617),7.5237617,38.670467
Oromia,Arsii Lixaa,Nageellee Arsii,Caffaa Duroo,S0401020842,POINT (38.657146 7.325425),7.325425,38.657146
Oromia,Arsii Lixaa,Nageellee Arsii,Leencaa Lamaanii,S0401020792,POINT (38.675755 7.4580474),7.4580474,38.675755
Oromia,Arsii Lixaa,Nageellee Arsii,Dakaa Hora Qadhoo,S0401020222,POINT (38.668278 7.538866499999999),7.5388665,38.668278
Oromia,Arsii Lixaa,Nageellee Arsii,Woyyoo Hargiisa,S0401020882,POINT (38.675694 7.431189999999999),7.43119,38.675694
Oromia,Arsii Lixaa,Nageellee Arsii,Boombaasoo,S0401020242,POINT (38.71988 7.240588000000002),7.240588,38.71988
Oromia,Arsii Lixaa,Nageellee Arsii,BURQITUU,S0401021002,POINT (38.71973 7.240416499999998),7.2404165,38.71973
Oromia,Arsii Lixaa,Nageellee Arsii,Laaluu Qaawaa,S0401020302,POINT (38.736916 7.386755),7.386755,38.736916
Oromia,Arsii Lixaa,Nageellee Arsii,RAAFUU,S0401020992,POINT (38.660545 7.439435),7.439435,38.660545
Oromia,Arsii Lixaa,Nageellee Arsii,AWAADEE,S0401020952,POINT (38.719387 7.2402334),7.2402334,38.719387
Oromia,Arsii Lixaa,Nageellee Arsii,Maraaroo,S0401020482,POINT (38.83522 7.3564243),7.3564243,38.83522
Oromia,Arsii Lixaa,Nageellee Arsii,Sooqiddoo,S0401080292,POINT (38.729553 7.4900484),7.4900484,38.729553
Oromia,Arsii Lixaa,Nageellee Arsii,Wayyoo Qilxootaa,S0401020252,POINT (38.672756 7.4044175),7.4044175,38.672756
Oromia,Arsii Lixaa,Nageellee Arsii,Ashallee,S0401020562,POINT (38.72198 7.3578815),7.3578815,38.72198
Oromia,Arsii Lixaa,Nageellee Arsii,Calalaqaa Tulluu,S0401020702,POINT (38.764183 7.388063400000001),7.3880634,38.764183
Oromia,Arsii Lixaa,Nageellee Arsii,Weennii,S0401020692,POINT (38.714733 7.378073),7.378073,38.714733
Oromia,Arsii Lixaa,Nageellee Arsii,Roggee Tootamo,S0401020762,POINT (38.648205 7.431112),7.431112,38.648205
Oromia,Arsii Lixaa,Nageellee Arsii,Sirbaa Leendaa,S0401020232,POINT (38.73431400000001 7.382723299999999),7.3827233,38.734314
Oromia,Arsii Lixaa,Nageellee Arsii,Daanshee,S0401020492,POINT (38.704285 7.2695117),7.2695117,38.704285
Oromia,Arsii Lixaa,Nageellee Arsii,Golbaa,S0401020802,POINT (38.71401 7.250058),7.250058,38.71401
Oromia,Arsii Lixaa,Nageellee Arsii,Xurgee Gaalloo,S0401020582,POINT (38.679005 7.290717999999999),7.290718,38.679005
Oromia,Arsii Lixaa,Nageellee Arsii,Cirrii,S0401020392,POINT (38.76424 7.38817),7.38817,38.76424
Oromia,Arsii Lixaa,Nageellee Arsii,Algee Lakkoofsa 2,S0401020812,POINT (38.670246 7.301872),7.301872,38.670246
Oromia,Arsii Lixaa,Nageellee Arsii,Basaquu,S0401020512,POINT (38.69741 7.280081699999998),7.2800817,38.69741
Oromia,Arsii Lixaa,Nageellee Arsii,Boosoo,S0401020192,POINT (38.70542 7.2680335),7.2680335,38.70542
Oromia,Arsii Lixaa,Nageellee Arsii,Aagaa       Sad 1-8,S0401020532,POINT (38.678047 7.36712),7.36712,38.678047
Oromia,Arsii Lixaa,Nageellee Arsii,Adaabaa,S0401020372,POINT (38.716106 7.37395),7.37395,38.716106
Oromia,Arsii Lixaa,Nageellee Arsii,Makkoo,S0401020752,POINT (38.701252 7.362309),7.362309,38.701252
Oromia,Arsii Lixaa,Nageellee Arsii,Sootiraa,S0401020312,POINT (38.8132 7.222939999999999),7.22294,38.8132
Oromia,Arsii Lixaa,Nageellee Arsii,Aloo Mataa Arbaa,S0401020472,POINT (38.6983 7.38535),7.38535,38.6983
Oromia,Arsii Lixaa,Nageellee Arsii,Gorbii Dhaqoonaa,S0401020542,POINT (38.803 7.20165),7.20165,38.803
Oromia,Arsii Lixaa,Nageellee Arsii,Harraagoo Leemmanoo,S0401130342,POINT (38.584877 7.371324),7.371324,38.584877
Oromia,Arsii Lixaa,Nageellee Arsii,Sayyoo Lagaa,S0401020272,POINT (38.70965 7.3296633),7.3296633,38.70965
Oromia,Arsii Lixaa,Nageellee Arsii,Arjoo Fiqiqee,S0401020732,POINT (38.709938 7.329761500000001),7.3297615,38.709938
Oromia,Arsii Lixaa,Nageellee Arsii,QALOO DUUROO SAD.2FFAA,S0401021073,POINT (38.733486 7.280306299999999),7.2803063,38.733486
Oromia,Arsii Lixaa,Nageellee Arsii,Gode Sad.2ffaa,S0401021103,POINT (38.80952 7.170107400000001),7.1701074,38.80952
Oromia,Arsii Lixaa,Nageellee Arsii,Basaquu Sad.2ffaa,S0401021053,POINT (38.8029 7.34615),7.34615,38.8029
Oromia,Arsii Lixaa,Nageellee Arsii,Qarsaa Warqaa,S0401020322,POINT (38.6586 7.342169999999999),7.34217,38.6586
Oromia,Arsii Lixaa,Nageellee Arsii,Shamee Dangaa,S0401020962,POINT (38.655537 7.321425),7.321425,38.655537
Oromia,Arsii Lixaa,Nageellee Arsii,Haadhaa,S0401020822,POINT (38.635902 7.3525734),7.3525734,38.635902
Oromia,Arsii Lixaa,Nageellee Arsii,Buura Garaa,S0401020592,POINT (38.635925 7.352588000000001),7.352588,38.635925
Oromia,Arsii Lixaa,Nageellee Arsii,Algee,S0401020342,POINT (38.687218 7.352500999999998),7.352501,38.687218
Oromia,Arsii Lixaa,Nageellee Arsii,Hawiloo,S0401020402,POINT (38.65621 7.323015),7.323015,38.65621
Oromia,Arsii Lixaa,Nageellee Arsii,Qarsaa Lakkoofsa  Lama,S0401020722,POINT (38.649815 7.310541000000002),7.310541,38.649815
Oromia,Arsii Lixaa,Nageellee Arsii,Qarsaa Ilaalaa,S0401020712,POINT (38.652775 7.3211336),7.3211336,38.652775
Oromia,Arsii Lixaa,Bul/M/Nageellee Arsii,Wayyoo Dareera,S0401030432,POINT (38.676716 7.36377),7.36377,38.676716
Oromia,Arsii Lixaa,Bul/M/Nageellee Arsii,Arsii Nageellee Lak3,S0401030422,POINT (38.675167 7.3503685),7.3503685,38.675167
Oromia,Arsii Lixaa,Bul/M/Nageellee Arsii,Arsii Nageellee Lak2,S0401030342,POINT (38.664814 7.355147),7.355147,38.664814
Oromia,Arsii Lixaa,Nageellee Arsii,Biilaa,S0401020782,POINT (38.668392 7.315761599999999),7.3157616,38.668392
Oromia,Arsii Lixaa,Nageellee Arsii,ARJOO,S0401021032,POINT (38.669277 7.3214417),7.3214417,38.669277
Oromia,Arsii Lixaa,Bul/M/Nageellee Arsii,Arsii Nageellee  sad.2ffaa,S0401030493,POINT (38.67083 7.362305),7.362305,38.67083
Oromia,Arsii Lixaa,Bul/M/Nageellee Arsii,QILXUU RA'EE,S0401030453,POINT (38.679764 7.349820599999998),7.3498206,38.679764
Oromia,Arsii Lixaa,Bul/M/Nageellee Arsii,Qopha'inaa Arsii Nagallee,S0401030473,POINT (38.67769000000001 7.348339999999999),7.34834,38.67769
Oromia,Arsii Lixaa,Shaashamannee,Allachee,S0401140392,POINT (38.5863 7.15509),7.15509,38.5863
Oromia,Arsii Lixaa,Shaashamannee,CABBII SHASHARAA,S0401140502,POINT (38.65742 7.263563),7.263563,38.65742
Oromia,Arsii Lixaa,Shaashamannee,Daannisaa,S0401140062,POINT (38.65315 7.2796288),7.2796288,38.65315
Oromia,Arsii Lixaa,Shaashamannee,Fajji Qixxee,S0401140612,POINT (38.648888 7.298379400000001),7.2983794,38.648888
Oromia,Arsii Lixaa,Shaashamannee,Calalaqaa,S0401140692,POINT (38.654457 7.2587223),7.2587223,38.654457
Oromia,Arsii Lixaa,Shaashamannee,Corooraa,S0401140022,POINT (38.66255 7.236513),7.236513,38.66255
Oromia,Arsii Lixaa,Shaashamannee,Shashaa Qorkee,S0401140422,POINT (38.616188 7.217645),7.217645,38.616188
Oromia,Arsii Lixaa,Shaashamannee,Malkaa Farda,S0401140512,POINT (38.678547 7.251510000000001),7.25151,38.678547
Oromia,Arsii Lixaa,Shaashamannee,KOORTUU QACAA,S0401140702,POINT (38.5324 7.198601700000001),7.1986017,38.5324
